Mwa,Standard steel door frames,,,,,,,,
,Frame to suit 115 mm wall pbs,Crittal Hope,Each, 44.00 ,4/4/12,,,,
,Frame to suit 230 mm wall pbs,Crittal Hope,Each, 56.00 ,4/4/12,,,,
,Frame to suit 230 mm wall pbs and double door,Crittal Hope,Each, 65.00 ,4/4/12,,,,
,Frame to suit 115 mm wall pbs and double door,Crittal Hope,Each, 60.00 ,4/4/12,,,,
,230 mm  steel door frame with fanlight(Size 815x 2100 mm),Crittal Hope,Each, 60.00 ,4/4/12,,,,
,Roof grill ventilator made of steel louvers  fixed to roof space on timber trusses including insect wire gauze ,Crittal Hope,Each, 167.00 ,4/4/12,,,,
,Tip up Lazimen garage door,Crittal Hope,Each," 1,030.00 ",3/11/11,,,,
,Standard steel window frames,,,,,,,,
,Window type  NDV11,Crittal Hope,Each, 125.00 ,7/2/12,,,,
,Window type  NC2F,Crittal Hope,Each, 65.00 ,7/2/12,,,,
,Window type ND11,Crittal Hope,Each, 111.00 ,7/2/12,,,,
,Window type NC5F,Crittal Hope,Each, 32.00 ,7/2/12,,,,
,Window type NDV4,Crittal Hope,Each, 120.00 ,7/2/12,,,,
,Window type NC4F,Crittal Hope,Each, 109.00 ,7/2/12,,,,
,Window type ND4,Crittal Hope,Each, 106.00 ,7/2/12,,,,
,Window type NDV12,Crittal Hope,Each, 130.00 ,7/2/12,,,,
,Window type NDV1,Crittal Hope,Each, 41.00 ,7/2/12,,,,
,,,, 40.00 ,,,,,
,12 x 50 mm Mild Steel Bolts,Glynns Bolts,Each, 6.90 ,20/03/12,Zondai Musonza,754042-8,,
,12 mm Nuts,Glynns Bolts,Each, 6.67 ,20/03/12,Zondai Musonza,754042-8,,
,16 x 35 mm Mild Steel Bolts,Glynns Bolts,Each, 4.00 ,20/03/12,Zondai Musonza,754042-8,,
,16 mm Nuts,Glynns Bolts,Each, 0.18 ,20/03/12,Zondai Musonza,754042-8,,
,10 x 25 mm High Tensile Metric,Glynns Bolts,Each, 0.18 ,20/03/12,Zondai Musonza,754042-8,,
,10 mm Nuts,Glynns Bolts,Each, 0.10 ,20/03/12,Zondai Musonza,754042-8,,
,Cutting disk 115 x 3 x 22.2 mm,Halsteds,Each, 1.49 ,19/03/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,Dust Mask-Disporsable,Halsteds,Each, 0.08 ,19/03/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,2.5 mm Welding rods Vitamax,Halsteds,Kg, 5.35 ,20/09/2011,,,,
,PLASTERING & WALL LININGS,,,,,,,,
,Scrim paper 60 mm x 30m,Union Hardware,Roll, 5.00 ,2/4/12,Milcah,"754880/1,772538/9,0772496320",sales@union.co.zw,"8 Burnley Road, Workington,Harare"
,Covebond(25kg),Union Hardware,Bag, 18.50 ,2/4/12,Milcah,"754880/1,772538/9,0772496320",sales@union.co.zw,"8 Burnley Road, Workington,Harare"
,Gypset,Hornbill Mouldings,Bag, 8.50 ,7/10/11,,,,
, Rhinobond ,Union Hardware,Bag, 10.92 ,2/11/11,,,,
,Rhinoset,Union Hardware,Bag, 10.92 ,2/11/11,,,,
,Covebond,Halsteds Timbers,Bag, 27.60 ,2/11/11,,,,
,Tylone adhesive,Halsteds,20kg, 6.00 ,22/11/10,,,,
,Tylone grout,Tiles for Africa,5kg, 8.00 ,22/11/10,,,,
,spacers,Tiles for Africa,packet, 4.00 ,22/11/10,,,,
,Wax polish,Halsteds,500g, 5.00 ,24/11/10,,,,
, 150 x 150 Ceremic wall tiles,Halsteds,m2, 11.00 ,2/11/11,,,,
,350 x 350 x 6 mm ceramic wall tiles,Tiles for Africa,m2, 10.00 ,2/11/11,,,,
,350 x 350 x 6 mm ceramic floor tiles,Tiles for Africa,m2, 12.00 ,29/09/11,,,,
,230 x 150 external  air vents,Union Hardware,Each, 0.75 ,12/7/11,,,,
,"SHEET METALWORK,RAINWATER DISPORSAL,PLUMBING & DRAINAGE ",,,,,,,,
,SANITARY PLUMBING AND SOIL DRAINAGE,,,,,,,,
,Sanitatry fittings, ,,,,,,,
,Toilet pan complete with cistern,Halsteads,Each, 120.75 ,2/11/11,,,,
,Toilet Pan,Halsteads,Each, 45.00 ,,,,,
,Toilet cistern ,Halsteads,Each, 34.50 ,2/4/12,,,,
,Valve flush,Halsteads,Each, 24.15 ,2/4/12,,,,
,Toilet Seat P.V.C white,Halsteads,Each, 24.15 ,2/4/12,,,,
,Collar pan 110mm pvc,Halsteads,Each, 2.77 ,2/11/11,,,,
,Courier Basin (560 x 400 mm) White V.C,Halsteds,Each, 31.05 ,2/11/11,,,,
,Vanity Basin 580 x 475 Elite White,Halsteds,Each, 57.50 ,2/4/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,Drop in Basin Elite White,Tiles for Africa,Each, 57.99 ,15/08/2011,,,,
,Basin Waste 32mm chain,Halsteads,Each, 7.67 ,2/4/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,Pillar taps-cobra type,Halsteds,Each, 18.40 ,2/4/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,Flex Connector15/350mm,Halsteds,Each, 2.88 ,30/01/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,Sink 360 x500mm,Halsteds,Each, 150.00 ,27/3/12,,,,
,Double bowl kitchen sink (1500 x 500 mm),Halsteads,Each, 218.50 ,2/4/12,,,,
,Sink mixer star-Cobra type,Halsteds,Each, 105.80 ,2/11/11,,,,
,Bath Tub,Halsteds,Each, 150.00 ,,,,,
,Bath Mixer,Halsteds,Each, 135.00 ,26/07/2011,,,,
,100l Monarch ceiling type gyser,Halsteads,Each, 480.00 ,,,,,
,Gyser Tray,Halsteads,Each, 20.00 ,,,,,
,Stainless steel urinal,,Each, 500.00 ,,,,,
,Pot urinal,,Each, 120.00 ,,,,,
,Urinal Pedestal,,Each, 35.00 ,,,,,
,Flush master valve(Urinal),,Each, 40.00 ,,,,,
, Shower rose 100mm-cobra,Halsteads,Each, 10.00 ,2/11/11,,,,
,Shower arm -Cobra type ,Halsteads,Each, 11.50 ,2/11/11,,,,
,Courier- Pedestal Full white,Halsteads,Each, 31.05 ,2/11/11,,,,
,Sink waste 40 x 88mm-PVC,Halsteads,Each, 2.88 ,2/11/11,,,,
,Concrete sink waste-cobra type,Halsteads,Each, 16.78 ,29/06/11,,,,
,400  x 400 x 100 mm deep precast concrete dripstone,Union Hardware,Each, 6.00 ,25/11/10,,,,
,Double concrete wash basin,Halsteds,Each, 99.36 ,1/6/11,,,,
,Cast iron manhole cover size 600 x 450mm,Union,Each, 90.00 ,26/06/11,,,,
,Two way vent valve,,Each, 25.00 ,,,,,
,Pop up Basin Waste(Chrome),Tiles for Africa,Each, 22.00 ,25/07/2011,,,,
,560 X 400  mm White V.C Courier basin,Halsteds,Each, 29.51 ,3/10/11,,,,
,Pedestal-Courier,Halsteds,Each, 30.65 ,3/10/11,,,,
,15 mm Cobra Star pillar tap,Halsteds,Pair, 18.40 ,30/01/12,,,,
,32 X 40 MM Rubber Flexi P-Trap,Halsteds,Each, 5.17 ,3/10/11,,,,
,32 mm Unslotted P.V.C Basin waste,Halsteds,Each, 2.88 ,3/10/11,,,,
,Click big slotted basin waste,Halsteds,Each, 21.40 ,3/10/11,,,,
,Soil Drainage,,,,,,,,
,50mm  PVC  pipes,Halsteds,Length, 5.83 ,2/11/11,,,,
,50 mm PVC i.e Bend,Halsteds,Each, 0.85 ,24/11/10,,,,
,50 mm PVC elbow,Halsteds,Each, 0.75 ,,,,,
,50 mm PVC Tee,Halsteds,Each, 1.00 ,24/11/10,,,,
,110mm surface PVC pipe ,Halsteds,Length, 22.42 ,29/06/11,,,,
,110mm underground PVC pipe,Halsteds,Length, 27.30 ,29/06/11,,,,
,110mm PVC bends -45 degrees,Halsteds,each, 3.93 ,29/06/11,,,,
,110mm PVC Junction-95 degrees,Halsteds,each, 5.00 ,29/06/11,,,,
,110mm PVC ''i.e''Junction-95 degrees,Halsteds,each, 6.14 ,29/06/11,,,,
,110mm PVC ''Y'' Junction-45 degrees,Halsteds,each, 8.33 ,29/06/11,,,,
,Sundries,,,,,,,,
,Solvent Cement 250ml,Halsteds,each, 8.05 ,3/4/10,,,,
,Thread tape PTFE,Halsteds,each, 0.25 ,9/3/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,15 mm copper connector,Halsteds,Each, 2.88 ,3/10/11,,,,
,22 mm copper connector,Halsteds,Each, 3.50 ,3/10/11,,,,
,Traps,,,,,,,,
,32 x 40mm rubber ''S'' trap,Halsteds,No, 4.02 ,30/01/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,32 x 40mm rubber ''P'' trap,Halsteds,No, 5.17 ,2/11/11,,,,
, 40mm rubber  sink combination  trap,Halsteds,No, 2.88 ,29/06/11,,,,
,Gully ''P'' trap,,, 8.00 ,,,,,
,40mm P.V.C Gully grating,Halsteds,each, 6.00 ,29/06/11,,,,
,WATER RETICULATION,,,,,,,,
,Hot and Cold Water Installation,,,,,,,,
,Copper,,,,,,,,
,15mm copper tube (5.5 m),Halsteds,length, 25.30 ,9/3/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,22mm copper tube (5.5m),Halsteds,length, 45.13 ,2/11/11,,,,
,22mm Copper Elbow,Halsteds,Each, 2.18 ,29/06/11,,,,
,22mm Copper Tee,Halsteds,Each, 2.18 ,29/06/11,,,,
, 22 x 22 x 15mm Copper reducing Tee,Halsteds,Each, 1.72 ,2/11/11,,,,
,22mm  Copper coupling,Halsteds,Each, 2.52 ,5/5/10,,,,
,PVC,,,,,,,,
,25 mm P.V.C Pipe,,, 8.00 ,,,,,
,40 mm P.V.C Pipe,Halsteds,length, 10.13 ,30/01/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,40 mm plain elbow,Halsteds,Each, 1.93 ,30/01/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,50 x 87.5 degrees plain bend,Halsteds,Each, 0.66 ,30/01/12,,669653-7,sales@halsteds.co.zw,"Cnr Douglas / Lytton Road, Workington,Harare"
,22 mm PVC Pipe ( 6 m),Halsteds,each, 4.99 ,24/11/10,,,,
,25mm PVC Elbow,Halsteds,Each, 0.73 ,24/11/10,,,,
,25mm PVC Tee,Halsteds,Each, 0.73 ,24/11/10,,,,
,25-15mm PVC Reducing tee,Halsteds,Each, 1.00 ,24/11/10,,,,
,Brass,,,,,,,,
,15mm garden taps,Halsteds,each, 11.47 ,29/06/11,,,,
,15mm brass stop cock,Halsteds,each, 9.61 ,29/06/11,,,,
,20mmNon-return valve,Halsteds,each, 7.89 ,29/06/11,,,,
,15mm udertile stop cock,Halsteds,each, 26.45 ,29/06/11,,,,
,15mm Adapter tap capillary,Halsteds,each, 1.38 ,29/06/11,,,,
,FIRE RETICULATION,,,,,,,,
,50 mm galvanised iron pipe,,Length, 50.00 ,,,,,
,50 mm Tee,,Each, 5.00 ,,,,,
,50 mm Elbow,,Each, 5.00 ,,,,,
,50 mm Connectors,,Each, 5.00 ,,,,,
,GLAZING,,,,,,,,
,3  mm Clear sheet glass,Fabs,m2, 6.00 ,23/11/10,,,,
,3  mm Obscure sheet glass,Fabs,m2, 12.00 ,23/11/10,,,,
,4  mm Clear sheet glass,Fabs,m2, 7.00 ,23/11/10,,,,
,4  mm Obscure sheet glass,Fabs,m2, 16.00 ,23/11/10,,,,
,"6 mm Polished sheet glass silvered back mirror,size 600 x 600 mm",Fabs,m2, 30.00 ,23/11/10,,,,
,Putty,Fabs,kg, 1.00 ,23/11/10,,,,
,PAINTING,,,,,,,,
,Universal  undercoat white ,Astra Paints,5ltr, 41.14 ,2/4/12,,753808,,"Burnley road,Workington"
,Pinkwood primer,Astra Paints,5ltr, 37.73 ,2/4/12,,753808,,"Burnley road,Workington"
,PVA Ceiling white,Astra Paints,20ltr, 62.79 ,2/4/12,,753808,,"Burnley road,Workington"
,Gloss undercoat white ,Astra Paints,5ltr, 38.18 ,2/4/12,,753808,,"Burnley road,Workington"
,Super Acrylic PVA white,Astra Paints,20ltr, 100.94 ,2/4/12,,753808,,"Burnley road,Workington"
,Decotec Int/Ext Emulsion -Undercoat,Astra Paints,20ltr, 60.03 ,2/4/12,,753808,,"Burnley road,Workington"
,Gloss  white ,Astra Paints,5ltr, 41.26 ,2/4/12,,753808,,"Burnley road,Workington"
,Gloss Enamel Black 5l,Astra Paints,Each, 38.62 ,2/4/12,,753808,,"Burnley road,Workington"
,Clear Varnish-5l,Astra Paints,Each, 40.89 ,2/4/12,,753808,,"Burnley road,Workington"
,Sanding sealer,Astra Paints,5ltr, 54.34 ,2/4/12,,753808,,"Burnley road,Workington"
,Mineral Turpentine,Astra Paints,5ltr, 14.49 ,2/4/12,,753808,,"Burnley road,Workington"
,Lacquer Thinners,Astra Paints,5ltr, 12.68 ,2/4/12,,753808,,"Burnley road,Workington"
,Crack filler 500g,Astra Paints,500g, 0.97 ,23/11/10,,753808,,"Burnley road,Workington"
,Glass paper-Medium 120 grit,Halsteds,Each, 0.44 ,30/01/12,,753808,,"Burnley road,Workington"
,Glass paper- Course 60 grit,Halsteds,Each, 0.40 ,8/9/11,,753808,,"Burnley road,Workington"
,Roadline Paint White-5l,Astra Paints,Each, 62.39 ,8/9/11,,753808,,"Burnley road,Workington"
,Eggshell enamel White 5l,Astra Paints,Each, 38.78 ,2/4/12,,753808,,"Burnley road,Workington"
,Red Oxide(Dipping Primer)-5l,Astra Paints,Each, 32.60 ,2/4/12,,753808,,"Burnley road,Workington"
,Mutton cloth-white 400g,Halsteds,Roll, 4.60 ,24/08/2011,,,,
,PAVINGS & FLOOR COVERINGS,,,,,,,,
,300 X 300 ceramic floor tiles(2m2 per box) White,,m2, 10.00 ,,,,,
,350 X 350 ceramic floor tiles(2m2 per box) Aloe Bone,Bathroom Botique,m2, 9.75 ,17/02/12,,480094 480083 ,sales@bathroomboutique.co.zw,"23 Williams way,Msasa,Harare"
,150 X 150 Ceramic wall tiles-White(1m Box),Halsteds,Box, 9.00 ,3/10/11,,,,
,Mosaic Tiles,,m2, 40.00 ,,,,,
,Flexi Adhesive 1kg,Bathroom Botique,Each, 9.20 ,17/02/12,,480094 480083 ,sales@bathroomboutique.co.zw,"23 Williams way,Msasa,Harare"
,Floor & Wall tile Adhesive,Bathroom Botique,20kg, 6.90 ,17/02/12,,480094 480083 ,sales@bathroomboutique.co.zw,"23 Williams way,Msasa,Harare"
,Tile grout- White,Bathroom Botique,5kg, 6.67 ,17/02/12,,480094 480083 ,sales@bathroomboutique.co.zw,"23 Williams way,Msasa,Harare"
,Tile grout- Grey,Bathroom Botique,5kg, 6.64 ,17/02/12,,480094 480083 ,sales@bathroomboutique.co.zw,"23 Williams way,Msasa,Harare"
,Tile spacers,Halsteds,Pkt, 4.00 ,2/11/11,,,,
,Edge trim10 mm Aluminium round,Bathroom Botique,Length, 6.00 ,20/09/2011,,,,
,"Carpets inc underfelt(Belgotex,Westminister-Umbria)",House of Carpets,m2, 14.00 , 21/03/11 ,,,,
,"Carpets inc underfelt(Belgotex,Royal Secret-Khaki Shade)",House of Carpets,m2, 18.00 , 21/03/11 ,,,,
,Stone Pavers(Chinhoyi),Outdoor living center,m2, 4.00 ,17/02/12,,733440637,vaziburntrends@yahoo.com,"186 Mutare Road, Beverly East, Masasa,Harare"
,ELECTRICALS,,,,,,,,
,Isolator Dipole 60A,Electrosales, Each , 18.70 ,21/09/2011,,,,
,40 Amp M.C.B,Electrosales, Each , 16.00 ,,,,,
,30 Amp M.C.B,Electrosales, Each , 14.00 ,,,,,
,15 Amp M.C.B,Electrosales, Each , 12.00 ,,,,,
,5 Amp M.C.B,Electrosales, Each , 10.00 ,,,,,
,15A M.C.B Single pole,Electrosales,Each, 9.00 ,21/09/2011,,,,
,5A M.C.B Single pole,Electrosales,Each, 9.00 ,21/09/2011,,,,
,1 Gang 2 Way Switch 10 A,Electrosales,Each, 5.00 ,21/09/2011,,,,
,13A 2 gang socket,Aspire Electrical Devices,Each, 7.24 ,18/08/2011,,,,
,20 mm  P.V.C Conduits 25x 4m,Electrosales,Bundle, 37.50 ,,37.5,,,
,20 mm Couplings,Electrosales,Each, 0.11 ,,,,,
,20 mm Nipples,Electrosales,Each, 0.08 ,,,,,
,20 mm round box,Electrosales,Each, 0.45 ,,,,,
,3 x 3 Flush box,Electrosales,Each, 3.00 ,,,,,
,6 x 3 Flush box,Electrosales,Each, 4.00 ,,,,,
,Chasing combs,Electrosales,Each, 0.50 ,,,,,
,4mm Flexi cable (Black),Electrosales,Roll, 40.00 ,,,,,
,4mm Flexi cable (Black),Electrosales,Roll, 40.00 ,,,,,
,Earthwire,Electrosales,Roll, 50.00 ,,,,,
,Meter Box,Electrosales,Each, 45.00 ,,,,,
,Distribution board,Electrosales,Each, 25.00 ,,,,,
,Silicone-Seal Black 280 ml,Halsteds,Each, 3.33 ,20/09/2011,,,,
,25 mm Full Bore Cobra ball Tap,Halsteds,Each, 10.35 ,24/08/2011,,,,
,32 mm Full Bore Cobra ball Tap,Halsteds,Each, 17.51 ,24/08/2011,,,,
,Flush valve,Halsteds,Each, 19.47 ,19/08/2011,,,,
,40 x 20 mm Reducing Bush,Halsteds,Each, 1.68 ,17/08/2011,,,,
,40 x 20 mm Reducing socket,Halsteds,Each, 2.23 ,17/08/2011,,,,
,25 mm High Pressure Ball Valve,Halsteds,Each, 36.80 ,17/08/2011,,,,
,150 mm Plastic Float HOT COLD,Halsteds,Each, 4.22 ,17/08/2011,,,,
,40 mm dia Class 10 P.V.C Pipe-6m,Halsteds,Each, 10.13 ,16/08/2011,,,,
,25 mm dia Class 10 P.V.C Pipe-6m,Halsteds,Each, 5.03 ,16/08/2011,,,,
,5 mm mirror (600 x 500),City Glass,Each, 24.69 ,15/08/2011,,,,
,50 mm  class 16 SCJ P.V.C pipe,Proplastics,m, 4.17 ,12/8/11,,,,
,50 mm dia Waste pipe,Proplastics,m, 1.07 ,12/8/11,,,,
,110 mm x 1.5 inch Clamp saddle,Proplastics,Each, 7.46 ,12/8/11,,,,

--- Sheet: CJI ---
Item,,Quantity, Rate ,, Amount ,Rate,,Amount,Wall Plate,Hoop irons,Fascia Board,"4"" Wire Nails","3"" Wire Nails",38 x 38 mm Brandering,38 x 114 mm Timber,Rhino boards,Clout Nails,Scrim Paper,Rhino Cornice ,Cove bond,Cover strip,Skirting,Quadrant,Concrete Nails,Pannel Pins, Wall Plate , Hoop Irons , Fascia Board ," 4"" Wire Nails "," 3"" Wire Nails ", 38 x 38 mm Brandering , 38 x 114 mm Timber , Rhino board , Clout Nails , Scrim Paper , Rhino Cornice , Cove Bond , Cover Strip ,Skirting,Quadrant,Concrete Nails,Pannel Pins,Labour,Plant
No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BILL NO. 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"CARPENTRY, JOINERY & IRONMONGERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARPENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ROOF TIMBERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sawn softwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prefabricated timber roof truses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,item,1,,, -   ,"13,880.07",,"13,880.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Take delivery trusses, hoist up and place in position",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,item,1," 4,500.00 ",," 4,500.00 ","4,500.00",,"4,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38 x 114 mm Wall plate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m,90, 1.03 ,, 92.69 ,6.48,,583.33, 94.50 , 112.50 ,,,,,,,,,,,,,,,,1.05,1.25,,,,,,,,,,,,,,,,,
,Wrot softwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,228 x 38mm fascia or bargeboard to ends of trusses or purlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m,110, 1.89 ,, 207.79 ,15.96,,"1,756.11",,, 115.50 , 6.05 ,,,,,,,,,,,,,,,,1.05,0.055,,,,,,,,,,,,,,,
,JOINERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CEILINGS AND CORNICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.5 mm Plasterboard with close butt joints on and including steel brandering at 400 mm centres one way to underside of trusses at maximum 750 mm centres with joints scrimmed to receive plaster (elsewhere measured).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m2,280, 3.50 ,, 981.08 ,15.35,,"4,296.91",,,,, 58.80 ," 1,058.40 ",, 95.06 , 28.56 , 9.80 ,,,,,,,,,,,,0.21,3.78,,0.339506173,0.102,0.035,,,,,,,,,
,Extra for trimming for and forming trap door size 600 x 600 mm clear with  38 x 114 mm wrot rebated softwood frame and 19 mm wrot softwood coverstrip all round.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,, 17.00 ,, -   ,30.60,,0.00,,,,, -   , -   , -   ,,,,,, -   ,,,,,,,,,0.0105,2.52,1.596,,,,,,2.52,,,,,,
,"75 mm Rhino coved cornice including mitres, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m,650, 0.63 ,, 409.29 ,4.21,,"2,736.62",,,,,,,,,,, 189.58 , 20.31 ,,,,,,,,,,,,,,,,0.291666667,0.03125,,,,,,,
,DOORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hollow core internal quality flush doors with veneer suitable for painting both sides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44 mm Door . Size 815 x 2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,35, 24.72 ,, 865.07 ,57.77,,"2,021.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Semi-Solid core internal quality flush doors with veneer suitable for painting both sides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44 mm Door . Size 815 x 2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44 mm Door . Size 1615 x 2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,5, 41.19 ,, 205.97 ,223.85,,"1,119.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Ditto with and including ventillation opening size 500 x 500 mm, door size 815 x 2032 mm ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Solid core external quality flush doors with veneer suitable for painting both sides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44 mm Door . Size 815 x 2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,4, 24.72 ,, 98.86 ,206.27,,825.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44 mm Door . Size 1615 x 2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,, 61.79 ,, -   ,460.05,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sundries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,75 mm Wrot Meranti skirting including quadrant plugged and screwed to brickwall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m,,,, -   ,,,0.00,,,,,,,,,,,,,, -   , -   , -   , -   ,,,,,,,,,,,,,,1.05,1.05, 0.05 , 0.05 ,,
,IRONMONGERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hat and coat hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indicator bolt and keep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Two lever mortise lockset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,, 15.45 ,, -   ,35.45,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Three lever mortise lockset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,44, 15.45 ,, 679.70 ,35.45,,"1,559.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Overhead door closer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rubber door stop screwed to plug in wall or floor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,44, 0.62 ,, 27.19 ,1.77,,78.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminium kick plate 200 mm high countersunk screwed on  at exceeding 150 mm centres all round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1.6 mm Perspex indicator plate 140 mm high with international symbol ""TOILET"" screen printed in aproved colours four times countersunk, drilled for and screwed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No.,,,, -   ,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL CARRIED TO SUMMARY,,,,"8,067.63",,,"33,356.98", 94.50 , 112.50 , 115.50 , 6.05 , 58.80 ," 1,058.40 ", -   , 95.06 , 28.56 , 9.80 , 189.58 , 20.31 , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,`,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

--- Sheet: Joinery & Ironmongery rates ---
,MURRAY AND ROBERTS CONSTRUCTION ZIMBABWE,,,,,,,
,J. NKOMO,,,,,,,
,Joinery & Ironmongery,,,,,,,
,DATA,,,,,,,
,SKILLED WORKER ONE,,,,,, 4.39 ,
,SKILLED WORKER TWO,,,,,, 4.11 ,
,SKILLED WORKER THREE,,,,,, 3.87 ,
,SKILLED WORKER  FOUR,,,,,, 3.61 ,
,WORKER EXEMPTED,,,,,, 3.61 ,
,WORKER GRADE FOUR,,,,,, 2.43 ,
